,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB",7/12/2025 11:00,22.55664,88.342674,OZONE,14,100,42
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",7/12/2025 11:00,22.627847,88.380669,PM10,101,233,139
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",7/12/2025 11:00,22.627847,88.380669,OZONE,7,88,31
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",7/12/2025 11:00,22.51106,88.35142,NO2,45,189,112
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB",7/12/2025 11:00,26.6879226,88.4152495,NH3,11,11,11
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB",7/12/2025 11:00,26.6879226,88.4152495,SO2,13,20,16
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",7/12/2025 11:00,13.20488,79.097889,SO2,6,34,16
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",7/12/2025 11:00,14.465052,78.824187,NH3,3,5,4
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",7/12/2025 11:00,16.9872867,81.7363176,PM2.5,122,308,170
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",7/12/2025 11:00,16.9872867,81.7363176,PM10,109,192,132
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",7/12/2025 11:00,16.9872867,81.7363176,OZONE,11,34,16
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",7/12/2025 11:00,13.67,79.35,NH3,1,1,1
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",7/12/2025 11:00,13.615387,79.40923,PM10,52,63,59
India,Assam,Silchar,"Tarapur, Silchar - PCBA",7/12/2025 11:00,24.82827,92.79525,NO2,19,23,21
India,Assam,Silchar,"Tarapur, Silchar - PCBA",7/12/2025 11:00,24.82827,92.79525,OZONE,1,5,1
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",7/12/2025 11:00,26.987634,94.636574,PM10,25,96,59
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",7/12/2025 11:00,26.146529,87.454184,PM10,44,155,111
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",7/12/2025 11:00,26.146529,87.454184,NH3,4,5,4
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",7/12/2025 11:00,25.5626095,84.663264,NH3,1,1,1
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",7/12/2025 11:00,24.75746,84.366208,PM2.5,43,143,72
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",7/12/2025 11:00,24.75746,84.366208,PM10,85,167,110
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",7/12/2025 11:00,24.75746,84.366208,NO2,7,8,8
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",7/12/2025 11:00,25.42742023,86.13886079,PM2.5,10,302,37
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",7/12/2025 11:00,26.80365,84.51954,PM10,40,161,97
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",7/12/2025 11:00,26.80365,84.51954,CO,52,113,92
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",7/12/2025 11:00,26.80365,84.51954,OZONE,21,23,22
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",7/12/2025 11:00,25.251013,86.989001,NO2,6,12,9
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",7/12/2025 11:00,25.560083,87.553265,SO2,20,28,24
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",7/12/2025 11:00,26.0881305,87.93840336,PM10,46,178,129
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",7/12/2025 11:00,26.0881305,87.93840336,NH3,3,4,3
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",7/12/2025 11:00,26.0881305,87.93840336,SO2,6,8,7
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",7/12/2025 11:00,27.308328,84.531742,PM10,36,183,76
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",7/12/2025 11:00,27.308328,84.531742,CO,31,33,32
India,Bihar,Munger,"Town Hall, Munger - BSPCB",7/12/2025 11:00,25.376776,86.471523,PM10,81,141,116
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",7/12/2025 11:00,25.265194,87.012947,SO2,48,80,63
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",7/12/2025 11:00,25.265194,87.012947,CO,72,106,92
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",7/12/2025 11:00,25.204762,85.51496,PM2.5,40,293,158
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",7/12/2025 11:00,25.56752,83.966379,CO,22,27,25
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",7/12/2025 11:00,25.7808257,84.7446768,SO2,19,21,20
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",7/12/2025 11:00,13.615387,79.40923,CO,14,37,20
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",7/12/2025 11:00,13.615387,79.40923,OZONE,17,25,18
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",7/12/2025 11:00,16.536107,80.594233,PM2.5,47,72,58
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",7/12/2025 11:00,16.486692,80.699436,NO2,18,39,23
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",7/12/2025 11:00,16.509717,80.612222,OZONE,8,57,32
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",7/12/2025 11:00,17.72,83.3,NH3,3,3,3
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",7/12/2025 11:00,27.103358,93.679645,NO2,6,9,7
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",7/12/2025 11:00,27.103358,93.679645,SO2,9,13,10
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",7/12/2025 11:00,26.071318,91.87488,NH3,4,4,4
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",7/12/2025 11:00,24.7955,84.9994,SO2,8,21,12
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",7/12/2025 11:00,24.792403,84.992416,NH3,3,6,5
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",7/12/2025 11:00,24.762518,84.982348,NH3,3,4,3
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",7/12/2025 11:00,25.697189,85.2459,PM10,63,117,94
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",7/12/2025 11:00,26.10887,91.589544,SO2,5,24,14
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",7/12/2025 11:00,26.1875,91.744194,OZONE,17,21,19
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",7/12/2025 11:00,26.181742,91.78063,PM10,41,198,127
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",7/12/2025 11:00,26.181742,91.78063,SO2,32,34,33
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",7/12/2025 11:00,14.675886,77.593027,NO2,14,14,14
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",7/12/2025 11:00,14.675886,77.593027,NH3,5,5,5
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",7/12/2025 11:00,25.892357,86.590325,OZONE,9,11,10
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",7/12/2025 11:00,25.859655,85.77944,NH3,1,2,1
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",7/12/2025 11:00,24.952822,84.002396,NO2,2,4,2
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",7/12/2025 11:00,26.2271665,84.3570427,PM2.5,27,110,72
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",7/12/2025 11:00,26.2271665,84.3570427,PM10,38,90,67
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",7/12/2025 11:00,26.2271665,84.3570427,NO2,1,1,1
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",7/12/2025 11:00,26.2271665,84.3570427,CO,31,36,32
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",7/12/2025 11:00,30.735567,76.775714,NH3,13,17,15
India,Delhi,Delhi,"Alipur, Delhi - DPCC",7/12/2025 11:00,28.815329,77.15301,PM10,155,312,223
India,Delhi,Delhi,"Alipur, Delhi - DPCC",7/12/2025 11:00,28.815329,77.15301,NO2,28,76,45
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",7/12/2025 11:00,28.647622,77.315809,PM2.5,137,397,327
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",7/12/2025 11:00,28.647622,77.315809,PM10,160,405,241
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",7/12/2025 11:00,28.695381,77.181665,PM2.5,170,369,321
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",7/12/2025 11:00,28.695381,77.181665,PM10,177,315,237
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",7/12/2025 11:00,28.695381,77.181665,NO2,39,110,69
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",7/12/2025 11:00,28.695381,77.181665,SO2,9,26,19
India,Delhi,Delhi,"Bawana, Delhi - DPCC",7/12/2025 11:00,28.7762,77.051074,PM2.5,167,449,349
India,Delhi,Delhi,"Bawana, Delhi - DPCC",7/12/2025 11:00,28.7762,77.051074,PM10,149,360,226
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",7/12/2025 11:00,25.599486,85.113666,OZONE,20,29,26
India,Bihar,Patna,"Samanpura, Patna - BSPCB",7/12/2025 11:00,25.596727,85.085624,PM2.5,90,301,225
India,Bihar,Patna,"Samanpura, Patna - BSPCB",7/12/2025 11:00,25.596727,85.085624,PM10,102,182,149
India,Bihar,Patna,"Samanpura, Patna - BSPCB",7/12/2025 11:00,25.596727,85.085624,CO,10,105,20
India,Bihar,Patna,"Samanpura, Patna - BSPCB",7/12/2025 11:00,25.596727,85.085624,OZONE,17,74,25
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",7/12/2025 11:00,25.366336,87.117468,SO2,15,17,16
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",7/12/2025 11:00,25.366336,87.117468,CO,52,59,55
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",7/12/2025 11:00,25.0328,85.41948,CO,NA,NA,NA
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",7/12/2025 11:00,30.751462,76.762879,NO2,20,49,28
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",7/12/2025 11:00,30.719859,76.738637,OZONE,5,79,24
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",7/12/2025 11:00,21.194815,81.31477,PM2.5,18,55,35
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",7/12/2025 11:00,21.185571,81.343175,CO,21,22,21
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",7/12/2025 11:00,21.185571,81.343175,OZONE,6,15,10
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",7/12/2025 11:00,25.592539,85.227158,NH3,4,6,5
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",7/12/2025 11:00,25.610369,85.132568,PM2.5,57,218,134
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",7/12/2025 11:00,25.610369,85.132568,NO2,1,15,12
India,Bihar,Patna,"Muradpur, Patna - BSPCB",7/12/2025 11:00,25.619651,85.147382,PM10,83,191,133
India,Bihar,Patna,"Muradpur, Patna - BSPCB",7/12/2025 11:00,25.619651,85.147382,NO2,5,9,6
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",7/12/2025 11:00,22.12665,83.483212,NO2,29,58,39
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",7/12/2025 11:00,22.1910172,83.5197009,NO2,20,75,41
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",7/12/2025 11:00,22.1910172,83.5197009,NH3,1,3,2
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",7/12/2025 11:00,21.219665,81.630094,NH3,2,2,2
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",7/12/2025 11:00,26.11442,85.39813,NO2,23,62,33
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",7/12/2025 11:00,26.11442,85.39813,OZONE,30,191,49
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",7/12/2025 11:00,26.1403345,85.3650192,SO2,11,19,13
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",7/12/2025 11:00,25.586562,85.043586,NH3,6,13,8
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",7/12/2025 11:00,21.237755,81.705301,NH3,2,2,2
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",7/12/2025 11:00,21.371751,81.664929,CO,34,36,35
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",7/12/2025 11:00,22.06631475,83.33820077,NH3,1,2,2
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",7/12/2025 11:00,22.06631475,83.33820077,SO2,5,25,8
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",7/12/2025 11:00,22.08815,82.13737,SO2,14,24,16
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",7/12/2025 11:00,22.368195,82.746431,PM2.5,48,87,51
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",7/12/2025 11:00,22.368195,82.746431,OZONE,2,5,3
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",7/12/2025 11:00,28.498571,77.26484,CO,26,74,47
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",7/12/2025 11:00,28.5710274,77.0719006,NH3,16,21,18
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",7/12/2025 11:00,28.5627763,77.1180053,PM10,137,231,179
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",7/12/2025 11:00,28.5627763,77.1180053,CO,16,51,37
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",7/12/2025 11:00,28.5627763,77.1180053,OZONE,4,69,15
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",7/12/2025 11:00,28.6811736,77.3025234,PM2.5,98,353,276
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM",7/12/2025 11:00,28.54246,77.191651,NO2,46,92,64
India,Delhi,Delhi,"ITO, Delhi - CPCB",7/12/2025 11:00,28.628624,77.24106,PM2.5,188,363,306
India,Delhi,Delhi,"ITO, Delhi - CPCB",7/12/2025 11:00,28.628624,77.24106,CO,42,101,60
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",7/12/2025 11:00,28.73282,77.170633,OZONE,14,159,34
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",7/12/2025 11:00,28.58028,77.233829,NO2,41,143,91
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",7/12/2025 11:00,28.58028,77.233829,OZONE,9,235,37
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM",7/12/2025 11:00,28.588333,77.221667,PM2.5,158,328,277
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM",7/12/2025 11:00,28.588333,77.221667,PM10,135,186,160
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",7/12/2025 11:00,28.5918245,77.2273074,PM2.5,164,345,270
India,Delhi,Delhi,"Rohini, Delhi - DPCC",7/12/2025 11:00,28.732528,77.11992,SO2,12,41,22
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",7/12/2025 11:00,28.6514781,77.1473105,PM2.5,305,323,310
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",7/12/2025 11:00,28.6514781,77.1473105,CO,24,103,44
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",7/12/2025 11:00,28.6514781,77.1473105,OZONE,8,30,13
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",7/12/2025 11:00,28.636429,77.201067,OZONE,5,98,33
India,Delhi,Delhi,"Mundka, Delhi - DPCC",7/12/2025 11:00,28.684678,77.076574,PM2.5,203,457,355
India,Delhi,Delhi,"Mundka, Delhi - DPCC",7/12/2025 11:00,28.684678,77.076574,NO2,62,136,88
India,Delhi,Delhi,"Mundka, Delhi - DPCC",7/12/2025 11:00,28.684678,77.076574,SO2,5,23,13
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",7/12/2025 11:00,28.623763,77.287209,PM2.5,177,378,320
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",7/12/2025 11:00,28.674045,77.131023,CO,44,107,49
India,Delhi,Delhi,"Pusa, Delhi - DPCC",7/12/2025 11:00,28.639652,77.146275,PM2.5,237,442,352
India,Delhi,Delhi,"Narela, Delhi - DPCC",7/12/2025 11:00,28.822836,77.101981,OZONE,18,122,38
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",7/12/2025 11:00,28.56789,77.250515,PM10,174,415,234
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",7/12/2025 11:00,28.56789,77.250515,SO2,1,26,9
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",7/12/2025 11:00,28.5512005,77.2735737,NO2,38,77,47
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",7/12/2025 11:00,28.5512005,77.2735737,CO,21,83,41
India,Delhi,Delhi,"DTU, Delhi - CPCB",7/12/2025 11:00,28.7500499,77.1112615,NH3,6,13,8
India,Delhi,Delhi,"Pusa, Delhi - IMD",7/12/2025 11:00,28.63611,77.173332,PM10,135,300,205
India,Delhi,Delhi,"Pusa, Delhi - IMD",7/12/2025 11:00,28.63611,77.173332,NO2,18,115,52
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",7/12/2025 11:00,28.563262,77.186937,PM10,172,447,240
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",7/12/2025 11:00,28.611281,77.237738,OZONE,1,154,14
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",7/12/2025 11:00,28.636429,77.201067,SO2,68,98,84
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",7/12/2025 11:00,28.5504249,77.2159377,CO,20,103,38
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",7/12/2025 11:00,28.710508,77.249485,SO2,12,26,18
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",7/12/2025 11:00,28.710508,77.249485,OZONE,17,160,42
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",7/12/2025 11:00,28.531346,77.190156,NO2,23,64,44
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",7/12/2025 11:00,28.672342,77.31526,PM10,170,313,238
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",7/12/2025 11:00,28.672342,77.31526,NO2,40,132,73
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",7/12/2025 11:00,28.672342,77.31526,NH3,12,14,12
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",7/12/2025 11:00,28.699793,77.165453,SO2,6,21,14
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",7/12/2025 11:00,28.593883,76.270653,CO,10,25,15
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",7/12/2025 11:00,28.593883,76.270653,OZONE,13,18,15
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",7/12/2025 11:00,28.2068,76.7997,NH3,6,26,14
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",7/12/2025 11:00,28.39072,77.30059,PM10,163,171,167
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",7/12/2025 11:00,28.39072,77.30059,SO2,8,8,8
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",7/12/2025 11:00,28.376058,77.315741,NO2,30,33,31
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",7/12/2025 11:00,28.376058,77.315741,NH3,9,10,10
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",7/12/2025 11:00,28.4417,77.3217,NH3,11,12,11
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",7/12/2025 11:00,28.4417,77.3217,SO2,6,6,6
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",7/12/2025 11:00,29.503664,75.467934,PM10,143,199,169
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",7/12/2025 11:00,29.503664,75.467934,NH3,13,15,14
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",7/12/2025 11:00,28.422681,77.148944,PM2.5,88,367,283
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",7/12/2025 11:00,28.422681,77.148944,NO2,23,53,38
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",7/12/2025 11:00,28.4227,77.0667,OZONE,10,46,19
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",7/12/2025 11:00,28.699793,77.165453,CO,33,74,37
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",7/12/2025 11:00,23.107969,72.574648,PM10,90,160,122
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",7/12/2025 11:00,23.107969,72.574648,NO2,17,94,41
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",7/12/2025 11:00,23.107969,72.574648,NH3,3,7,5
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",7/12/2025 11:00,22.977134,72.553024,PM2.5,94,136,100
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",7/12/2025 11:00,28.4275,77.1465,SO2,1,21,11
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB",7/12/2025 11:00,28.4501238,77.0263051,CO,82,124,108
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB",7/12/2025 11:00,28.4501238,77.0263051,OZONE,6,43,21
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",7/12/2025 11:00,29.14056,75.744941,NH3,7,8,8
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",7/12/2025 11:00,29.14056,75.744941,SO2,7,14,10
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",7/12/2025 11:00,23.076793,72.627874,OZONE,13,51,29
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",7/12/2025 11:00,21.613267,73.010555,PM10,94,140,120
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",7/12/2025 11:00,21.613267,73.010555,SO2,17,18,17
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",7/12/2025 11:00,23.243639,72.68994,OZONE,2,50,10
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",7/12/2025 11:00,23.016834,72.625775,PM10,93,141,115
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",7/12/2025 11:00,23.016834,72.625775,SO2,15,50,22
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",7/12/2025 11:00,23.023389,72.515201,PM10,68,94,78
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",7/12/2025 11:00,23.023389,72.515201,SO2,6,45,15
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",7/12/2025 11:00,23.023389,72.515201,OZONE,5,51,19
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",7/12/2025 11:00,28.6701,76.9254,NH3,NA,NA,NA
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",7/12/2025 11:00,28.3419248,77.319699,OZONE,14,15,15
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",7/12/2025 11:00,28.593883,76.270653,PM10,107,184,139
India,Gujarat,Surat,"Science Center, Surat - SMC",7/12/2025 11:00,21.170046,72.795405,CO,38,40,38
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",7/12/2025 11:00,20.362421,72.918013,PM2.5,36,194,75
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",7/12/2025 11:00,22.969611,72.6435,NO2,15,37,32
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",7/12/2025 11:00,28.360699,76.93609,PM10,107,168,141
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",7/12/2025 11:00,28.360699,76.93609,NO2,43,52,47
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",7/12/2025 11:00,28.060249,76.113115,NH3,19,41,32
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",7/12/2025 11:00,28.1485564,77.3320667,NO2,23,24,24
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",7/12/2025 11:00,28.1485564,77.3320667,CO,24,57,32
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",7/12/2025 11:00,28.1485564,77.3320667,OZONE,23,25,24
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",7/12/2025 11:00,28.3153,76.9143,PM2.5,70,132,90
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",7/12/2025 11:00,28.3153,76.9143,PM10,81,120,102
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",7/12/2025 11:00,28.3153,76.9143,NO2,43,105,76
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",7/12/2025 11:00,23.80569,86.44268,NO2,82,89,84
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",7/12/2025 11:00,23.80569,86.44268,CO,2,28,2
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",7/12/2025 11:00,23.80569,86.44268,OZONE,1,47,7
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB",7/12/2025 11:00,23.707909,86.41467,PM10,NA,NA,NA
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",7/12/2025 11:00,16.172806,75.659694,OZONE,10,16,16
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",7/12/2025 11:00,12.9135218,77.5950804,PM10,77,86,85
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB",7/12/2025 11:00,12.9352049,77.6814488,SO2,4,7,5
